RestT1,TaskT1,square,location,corrAns,counterbalancer.thisRepN,counterbalancer.thisTrialN,counterbalancer.thisN,counterbalancer.thisIndex,RestT1Loop.thisRepN,RestT1Loop.thisTrialN,RestT1Loop.thisN,RestT1Loop.thisIndex,TaskT1Loop.thisRepN,TaskT1Loop.thisTrialN,TaskT1Loop.thisN,TaskT1Loop.thisIndex,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,fixation_1.started,fixation_1.stopped,NbackInstructions.started,NbackInstructions.stopped,NbackStart.keys,NbackStart.rt,NbackStart.started,NbackStart.stopped,fixation_2.started,fixation_2.stopped,response_2.x,response_2.y,response_2.leftButton,grid_lines_2.started,grid_lines_2.stopped,target_square_2.started,target_square_2.stopped,fixation_3.started,fixation_3.stopped,response_2.click,response_2.corr,response_2.started,response_2.stopped,subject number,gender,session,handedness,scanner,date,expName,psychopyVersion,frameRate,
1,0,,,,0,0,0,0,0,0,0,0,,,,,,,,,95.89878099993803,None,,,,,,,,,,,,,,,,,,,,,,1,M,26,R,CJM,2021_Nov_15_1953,WASABI Nback,2020.2.10,59.98069821795892,
0,1,,,,0,1,1,1,,,,,0,0,0,0,,,,,,,366.2176456999732,None,space,23.252395200077444,366.2176456999732,None,,,,,,,,,,,,,,,,1,M,26,R,CJM,2021_Nov_15_1953,WASABI Nback,2020.2.10,59.98069821795892,
0,1,5,"[0, 0]",None,0,1,1,1,,,,,0,0,0,0,0,0,0,0,,,,,,,,,None,None,None,None,[],None,None,None,None,None,None,[],[],None,None,1,M,26,R,CJM,2021_Nov_15_1953,WASABI Nback,2020.2.10,59.98069821795892,
0,1,2,"[0, 0.2]",None,0,1,1,1,,,,,0,0,0,0,0,1,1,1,,,,,,,,,,,None,None,[],None,None,None,None,None,None,[],[],None,None,1,M,26,R,CJM,2021_Nov_15_1953,WASABI Nback,2020.2.10,59.98069821795892,
0,1,6,"[0.2, 0]",None,0,1,1,1,,,,,0,0,0,0,0,2,2,2,,,,,,,,,,,None,None,0,394.83456099999603,None,394.83456099999603,395.8345537999412,395.8178850999102,None,0,1,394.83456099999603,None,1,M,26,R,CJM,2021_Nov_15_1953,WASABI Nback,2020.2.10,59.98069821795892,
0,1,9,"[0.2, -0.2]",None,0,1,1,1,,,,,0,0,0,0,0,3,3,3,,,,,,,,,,,None,None,0,396.51793660002295,None,396.51793660002295,397.5178915999131,397.5012246000115,398.50124789995607,0,1,396.51793660002295,None,1,M,26,R,CJM,2021_Nov_15_1953,WASABI Nback,2020.2.10,59.98069821795892,
0,1,3,"[0.2, 0.2]",None,0,1,1,1,,,,,0,0,0,0,0,4,4,4,,,,,,,,,,,None,None,0,398.5179125999566,None,398.5179125999566,399.5179188000038,399.50124070001766,400.50116849993356,0,1,398.5179125999566,None,1,M,26,R,CJM,2021_Nov_15_1953,WASABI Nback,2020.2.10,59.98069821795892,
0,1,9,"[0.2, -0.2]",1,0,1,1,1,,,,,0,0,0,0,0,5,5,5,,,,,,,,,,,None,None,0,400.51792179991025,None,400.51792179991025,401.5179276999552,401.5012709000148,402.50126689998433,0,0,400.51792179991025,None,1,M,26,R,CJM,2021_Nov_15_1953,WASABI Nback,2020.2.10,59.98069821795892,
0,1,7,"[-0.2, -0.2]",None,0,1,1,1,,,,,0,0,0,0,0,6,6,6,,,,,,,,,,,None,None,0,402.51794329995755,None,402.51794329995755,403.5179410999408,403.5012730999151,404.5012894999236,0,1,402.51794329995755,None,1,M,26,R,CJM,2021_Nov_15_1953,WASABI Nback,2020.2.10,59.98069821795892,
0,1,1,"[-0.2, 0.2]",None,0,1,1,1,,,,,0,0,0,0,0,7,7,7,,,,,,,,,,,None,None,0,404.5179712999379,None,404.5179712999379,405.5179738999577,405.50130559992976,406.50129579997156,0,1,404.5179712999379,None,1,M,26,R,CJM,2021_Nov_15_1953,WASABI Nback,2020.2.10,59.98069821795892,
0,1,5,"[0, 0]",None,0,1,1,1,,,,,0,0,0,0,0,8,8,8,,,,,,,,,,,None,None,0,406.51790269999765,None,406.51790269999765,407.5179759999737,407.50132219993975,408.5013175000204,0,1,406.51790269999765,None,1,M,26,R,CJM,2021_Nov_15_1953,WASABI Nback,2020.2.10,59.98069821795892,
0,1,7,"[-0.2, -0.2]",None,0,1,1,1,,,,,0,0,0,0,0,9,9,9,,,,,,,,,,,None,None,0,408.51800359995104,None,408.51800359995104,409.51799999992363,409.50132039992604,410.50134710001294,0,1,408.51800359995104,None,1,M,26,R,CJM,2021_Nov_15_1953,WASABI Nback,2020.2.10,59.98069821795892,
