	onset	duration	phase	condition
0	2.8095893999561667	1.4832693000789732	cue	Abdomen
1	4.29285870003514	16.502769195241854	movement	Abdomen
2	20.7982032999862	18.011329770088196	rest	Rest
3	38.836545499973	1.483400700148195	cue	Right Leg
4	40.319946200121194	16.501457609934732	movement	Right Leg
5	56.85724699986167	1.4830777999013662	cue	Left Face
6	58.34032479976304	16.51066511007957	movement	Left Face
7	74.8923930998426	1.483090199995786	cue	Chest
8	76.37548329983838	16.507372110150754	movement	Chest
9	92.88220139988698	18.011280270060524	rest	Rest
10	110.92407099995762	1.4830855999607593	cue	Left Leg
11	112.40715659991838	16.511326109990478	movement	Left Leg
12	128.9707752999384	1.4834110999945551	cue	Left Arm
13	130.45418639993295	16.501180780120194	movement	Left Arm
14	146.94933649990708	18.011276070028543	rest	Rest
15	164.99322689999826	1.4828467001207173	cue	Right Face
16	166.47607360011898	16.50753521011211	movement	Right Face
17	183.03108739992604	1.4830604998860508	cue	Right Arm
18	184.5141478998121	16.51519538043067	movement	Right Arm
19	201.01658439985476	18.01108957012184	rest	Rest
20	219.05543369986117	1.4833609000779688	cue	Right Leg
21	220.53879459993914	16.500233109807596	movement	Right Leg
22	237.0762918998953	1.4828186000231653	cue	Abdomen
23	238.55911049991846	16.5093853098806	movement	Abdomen
24	255.06624099984765	18.01270157005638	rest	Rest
25	273.1092323998455	1.4829200999811292	cue	Right Face
26	274.5921524998266	16.510704210260883	movement	Right Face
27	291.10055589978583	18.011422169860452	rest	Rest
28	309.1449707997963	1.4832782000303268	cue	Chest
29	310.6282489998266	16.506216609850526	movement	Chest
30	327.17487269989215	1.4831703000236303	cue	Left Face
31	328.6580429999158	16.513404810102656	movement	Left Face
32	345.20933869993314	1.483087700093165	cue	Left Leg
33	346.6924264000263	16.511561809806153	movement	Left Leg
34	363.20158669981174	18.010643269866705	rest	Rest
35	381.2612462998368	1.4830954999197274	cue	Left Arm
36	382.7443417997565	16.50840058014728	movement	Left Arm
37	399.302013799781	1.4831566999200732	cue	Right Arm
38	400.78517049970105	16.510459780227393	movement	Right Arm
39	417.28446779982187	18.012495870003477	rest	Rest
40	Condition Order: 	['Abdomen', 'Rest', 'Right Leg', 'Left Face', 'Chest', 'Rest', 'Left Leg', 'Left Arm', 'Rest', 'Right Face', 'Right Arm', 'Rest', 'Right Leg', 'Abdomen', 'Rest', 'Right Face', 'Rest', 'Chest', 'Left Face', 'Left Leg', 'Rest', 'Left Arm', 'Right Arm', 'Rest']		
