	onset	duration	phase	condition
0	2.817786700092256	1.4829624998383224	cue	Chest
1	4.3007491999305785	16.512986589223146	movement	Chest
2	20.814060300122947	18.009881370002404	rest	Rest
3	38.85893820016645	1.48337860009633	cue	Right Leg
4	40.34231680026278	16.503565409919247	movement	Right Leg
5	56.84690980007872	18.01138816983439	rest	Rest
6	74.89478680002503	1.4833444999530911	cue	Abdomen
7	76.37813129997812	16.51573317986913	movement	Abdomen
8	92.94034510012716	1.4830976999364793	cue	Left Arm
9	94.42344280006364	16.50846848008223	movement	Left Arm
10	110.98574870009907	1.4664400999899954	cue	Right Arm
11	112.45218880008906	16.51791628007777	movement	Right Arm
12	128.96393530000933	18.011641370132565	rest	Rest
13	147.01046969997697	1.4831010999623686	cue	Left Face
14	148.49357079993933	16.502298210049048	movement	Left Face
15	164.99796229996718	18.01088127004914	rest	Rest
16	183.04600850003771	1.4830774997826666	cue	Right Face
17	184.52908599982038	16.515135480090976	movement	Right Face
18	201.07540190010332	1.4833799998741597	cue	Left Leg
19	202.55878189997748	16.506375310011208	movement	Left Leg
20	219.11469239997678	1.4833456999622285	cue	Abdomen
21	220.598038099939	16.511370280059054	movement	Abdomen
22	237.1421122001484	1.4833309000823647	cue	Left Face
23	238.62544310023077	16.506863709772006	movement	Left Face
24	255.13200560002588	18.010807669954374	rest	Rest
25	273.1779595001135	1.483350900001824	cue	Left Leg
26	274.6613104001153	16.502371510257944	movement	Left Leg
27	291.20554909994826	1.4833470000885427	cue	Right Leg
28	292.6888961000368	16.5141109097749	movement	Right Leg
29	309.2474785000086	1.4834410999901593	cue	Right Face
30	310.73091959999874	16.513718780130148	movement	Right Face
31	327.2331322999671	18.00962507002987	rest	Rest
32	345.28252260014415	1.4833789998665452	cue	Chest
33	346.7659016000107	16.51089947996661	movement	Chest
34	363.26619690004736	18.01070726988837	rest	Rest
35	381.3256811001338	1.4830954999197274	cue	Left Arm
36	382.80877660005353	16.508790280204266	movement	Left Arm
37	399.317166400142	18.00934617011808	rest	Rest
38	417.3735577999614	1.4830986999440938	cue	Right Arm
39	418.8566564999055	16.513512179953977	movement	Right Arm
40	Condition Order: 	['Chest', 'Rest', 'Right Leg', 'Rest', 'Abdomen', 'Left Arm', 'Right Arm', 'Rest', 'Left Face', 'Rest', 'Right Face', 'Left Leg', 'Abdomen', 'Left Face', 'Rest', 'Left Leg', 'Right Leg', 'Right Face', 'Rest', 'Chest', 'Rest', 'Left Arm', 'Rest', 'Right Arm']		
