	onset	duration	phase	condition
0	2.8406682000495493	1.500038999831304	cue	Chest
1	4.340707199880853	16.49352960730903	movement	Chest
2	20.892436200054362	1.4831757999490947	cue	Right Arm
3	22.375612000003457	16.50049404008314	movement	Right Arm
4	38.918063500197604	1.4666942001786083	cue	Left Face
5	40.38475770037621	16.51607903977856	movement	Left Face
6	56.88748610019684	18.010935709811747	rest	Rest
7	74.93551059998572	1.4833528001327068	cue	Left Leg
8	76.41886340011843	16.51523774000816	movement	Left Leg
9	92.92095490009524	18.011367210187018	rest	Rest
10	110.98994440003298	1.4833712000399828	cue	Abdomen
11	112.47331560007297	16.507087839767337	movement	Abdomen
12	129.0210022001993	1.483100599842146	cue	Right Face
13	130.50410280004144	16.51226824009791	movement	Right Face
14	147.06649160012603	1.483062299899757	cue	Left Arm
15	148.54955390002578	16.505028940271586	movement	Left Arm
16	165.05517820012756	18.01106540998444	rest	Rest
17	183.1000513001345	1.4833615999668837	cue	Right Leg
18	184.5834129001014	16.504981430014595	movement	Right Leg
19	201.08828500006348	18.01222311006859	rest	Rest
20	219.15006010001525	1.4833422999363393	cue	Left Arm
21	220.6334023999516	16.505680640228093	movement	Left Arm
22	237.18370699998923	1.4833356998860836	cue	Right Leg
23	238.6670426998753	16.505434029968455	movement	Right Leg
24	255.22031670017168	1.4666802000720054	cue	Right Face
25	256.6869969002437	16.515808339929208	movement	Right Face
26	273.1891437000595	18.011816010111943	rest	Rest
27	291.2352148001082	1.4831159999594092	cue	Abdomen
28	292.71833080006763	16.503703030059114	movement	Abdomen
29	309.2233271000441	18.0109266100917	rest	Rest
30	327.26751650008373	1.4833611999638379	cue	Left Leg
31	328.75087770004757	16.506221930030733	movement	Left Leg
32	345.31214880011976	1.4664336000569165	cue	Right Arm
33	346.7785824001767	16.517581939930096	movement	Right Arm
34	363.2900076000951	18.01196550996974	rest	Rest
35	381.3362353001721	1.4833283999469131	cue	Left Face
36	382.81956370011903	16.503302230034024	movement	Left Face
37	399.37220200011507	1.4833096000365913	cue	Chest
38	400.85551160015166	16.515088740037754	movement	Chest
39	417.35704999999143	18.012304810108617	rest	Rest
40	Condition Order: 	['Chest', 'Right Arm', 'Left Face', 'Rest', 'Left Leg', 'Rest', 'Abdomen', 'Right Face', 'Left Arm', 'Rest', 'Right Leg', 'Rest', 'Left Arm', 'Right Leg', 'Right Face', 'Rest', 'Abdomen', 'Rest', 'Left Leg', 'Right Arm', 'Rest', 'Left Face', 'Chest', 'Rest']		
