Begin.started,Begin.stopped,BeginTask.keys,BeginTask.rt,BeginTask.started,BeginTask.stopped,MovementInstructionText.started,MovementInstructionRead.keys,MovementInstructionRead.rt,MovementInstructionRead.started,MovementInstructionRead.stopped,BodySiteCue.started,BodySiteCue.stopped,fix_cross.started,fix_cross.stopped,EndingText.started,EndingText.stopped,ConfirmEnd.keys,ConfirmEnd.rt,ConfirmEnd.started,ConfirmEnd.stopped,subject number,gender,session,handedness,scanner,date,psychopyVersion,expName,frameRate,runList,
38.61596699990332,None,space,1.1622639999259263,38.61596699990332,None,,,,,,,,,,,,,,,,00003,F,28,L,MH,2022_Sep_28_0931,2020.2.5,movemap,60.00538851094777,"[['Chest', 'Right Arm', 'Left Face', 'Rest', 'Left Leg', 'Rest', 'Abdomen', 'Right Face', 'Left Arm', 'Rest', 'Right Leg', 'Rest', 'Left Arm', 'Right Leg', 'Right Face', 'Rest', 'Abdomen', 'Rest', 'Left Leg', 'Right Arm', 'Rest', 'Left Face', 'Chest', 'Rest'], ['Right Face', 'Left Face', 'Abdomen', 'Rest', 'Right Leg', 'Rest', 'Left Leg', 'Left Arm', 'Chest', 'Rest', 'Right Arm', 'Rest', 'Right Face', 'Rest', 'Chest', 'Left Face', 'Right Arm', 'Rest', 'Left Arm', 'Left Leg', 'Abdomen', 'Rest', 'Right Leg', 'Rest'], ['Right Arm', 'Right Leg', 'Rest', 'Chest', 'Left Face', 'Right Face', 'Rest', 'Abdomen', 'Left Leg', 'Left Arm', 'Rest', 'Abdomen', 'Left Arm', 'Rest', 'Right Face', 'Rest', 'Left Leg', 'Chest', 'Right Arm', 'Rest', 'Right Leg', 'Left Face', 'Rest']]",
,,,,,,39.81180700007826,space,31.414519999874756,39.81180700007826,None,1435.3921644999646,1436.8919299999252,1453.3756283000112,1453.3756283000112,1508.825982999988,None,space,0.8818157999776304,1508.825982999988,None,00003,F,28,L,MH,2022_Sep_28_0931,2020.2.5,movemap,60.00538851094777,"[['Chest', 'Right Arm', 'Left Face', 'Rest', 'Left Leg', 'Rest', 'Abdomen', 'Right Face', 'Left Arm', 'Rest', 'Right Leg', 'Rest', 'Left Arm', 'Right Leg', 'Right Face', 'Rest', 'Abdomen', 'Rest', 'Left Leg', 'Right Arm', 'Rest', 'Left Face', 'Chest', 'Rest'], ['Right Face', 'Left Face', 'Abdomen', 'Rest', 'Right Leg', 'Rest', 'Left Leg', 'Left Arm', 'Chest', 'Rest', 'Right Arm', 'Rest', 'Right Face', 'Rest', 'Chest', 'Left Face', 'Right Arm', 'Rest', 'Left Arm', 'Left Leg', 'Abdomen', 'Rest', 'Right Leg', 'Rest'], ['Right Arm', 'Right Leg', 'Rest', 'Chest', 'Left Face', 'Right Face', 'Rest', 'Abdomen', 'Left Leg', 'Left Arm', 'Rest', 'Abdomen', 'Left Arm', 'Rest', 'Right Face', 'Rest', 'Left Leg', 'Chest', 'Right Arm', 'Rest', 'Right Leg', 'Left Face', 'Rest']]",
