	onset	duration	phase	condition
0	2.838340299902484	1.483355199918151	cue	Right Leg
1	4.321695499820635	16.506922179367393	movement	Right Leg
2	20.86365249985829	1.4830910000018775	cue	Left Leg
3	22.346743499860168	16.50725601008162	movement	Left Leg
4	38.8525393998716	18.01291717006825	rest	Rest
5	56.903474600054324	1.4832629000302404	cue	Left Face
6	58.386737500084564	16.511214580154046	movement	Left Face
7	74.88684440008365	18.0114790701773	rest	Rest
8	92.94363119988702	1.4993225000798702	cue	Right Arm
9	94.44295369996689	16.49866877985187	movement	Right Arm
10	110.93663279991597	18.012408470269293	rest	Rest
11	128.98977350001223	1.4833480999805033	cue	Chest
12	130.47312159999274	16.50618177978322	movement	Chest
13	146.97015840001404	18.01250757020898	rest	Rest
14	165.03140820004046	1.4831175999715924	cue	Left Arm
15	166.51452580001205	16.50699688005261	movement	Left Arm
16	183.07620429992676	1.4834040000569075	cue	Abdomen
17	184.55960829998367	16.50071088015102	movement	Abdomen
18	201.10507249995135	1.4831062001176178	cue	Right Face
19	202.58817870006897	16.510200079763308	movement	Right Face
20	219.13632930000313	1.4833474000915885	cue	Abdomen
21	220.61967670009471	16.51435737987049	movement	Abdomen
22	237.12118749995716	18.01173247001134	rest	Rest
23	255.16063609998673	1.466681000078097	cue	Right Leg
24	256.62731710006483	16.516301109921187	movement	Right Leg
25	273.2126750999596	1.4831056001130491	cue	Left Arm
26	274.69578070007265	16.51265014987439	movement	Left Arm
27	291.20526039996184	18.011082870187238	rest	Rest
28	309.254142699996	1.483345199842006	cue	Right Face
29	310.737487899838	16.51336437999271	movement	Right Face
30	327.2834806998726	1.4832015000283718	cue	Left Face
31	328.76668219990097	16.5051438100636	movement	Left Face
32	345.3168059999589	1.483330399962142	cue	Left Leg
33	346.80013639992103	16.505301309982315	movement	Left Leg
34	363.30553569993936	18.011474170023575	rest	Rest
35	381.3546064000111	1.4833380000200123	cue	Chest
36	382.8379444000311	16.513312879949808	movement	Chest
37	399.394016899867	1.4839431000873446	cue	Right Arm
38	400.8779599999543	16.5007653797511	movement	Right Arm
39	417.372323699994	18.011947070015594	rest	Rest
40	Condition Order: 	['Right Leg', 'Left Leg', 'Rest', 'Left Face', 'Rest', 'Right Arm', 'Rest', 'Chest', 'Rest', 'Left Arm', 'Abdomen', 'Right Face', 'Abdomen', 'Rest', 'Right Leg', 'Left Arm', 'Rest', 'Right Face', 'Left Face', 'Left Leg', 'Rest', 'Chest', 'Right Arm', 'Rest']		
