	onset	duration	rt	mouseclick	correct	condition	score	SID	date	sex	session
0	558.9808655008674	1.9397879606112838			1	Practice 2-back	3.3333333333333335	2533	2023-01-16_16h07.13.782	F	2
1	560.9466999005526	1.975469539873302			1	Practice 2-back	6.666666666666667	2533	2023-01-16_16h07.13.782	F	2
2	562.9489847002551	1.9704280402511358	1.4448482003062963	0	1	Practice 2-back	10.0	2533	2023-01-16_16h07.13.782	F	2
3	564.9462920008227	1.9751868396997452			0	Practice 2-back	10.0	2533	2023-01-16_16h07.13.782	F	2
4	566.9470751006156	1.973206439986825			0	Practice 2-back	10.0	2533	2023-01-16_16h07.13.782	F	2
5	568.9435065006837	1.9797171391546726			0	Practice 2-back	10.0	2533	2023-01-16_16h07.13.782	F	2
6	570.9453867003322	1.9755260394886136			0	Practice 2-back	10.0	2533	2023-01-16_16h07.13.782	F	2
7	572.9469599006698	1.971924640238285			0	Practice 2-back	10.0	2533	2023-01-16_16h07.13.782	F	2
8	574.9467539004982	1.971954139880836			0	Practice 2-back	10.0	2533	2023-01-16_16h07.13.782	F	2
9	576.9445704007521	1.9760188395157456			0	Practice 2-back	10.0	2533	2023-01-16_16h07.13.782	F	2
10	578.9468430001289	1.9705846393480897			0	Practice 2-back	10.0	2533	2023-01-16_16h07.13.782	F	2
11	580.9431662000716	1.9775151405483484			0	Practice 2-back	10.0	2533	2023-01-16_16h07.13.782	F	2
12	582.9447861006483	1.973754740320146			0	Practice 2-back	10.0	2533	2023-01-16_16h07.13.782	F	2
13	584.9456757009029	1.9713697405532002			0	Practice 2-back	10.0	2533	2023-01-16_16h07.13.782	F	2
14	586.9458484007046	1.9706226391717792			0	Practice 2-back	10.0	2533	2023-01-16_16h07.13.782	F	2
15	588.9436465008184	1.974523238837719			0	Practice 2-back	10.0	2533	2023-01-16_16h07.13.782	F	2
16	590.9449087008834	1.9715160392224789			0	Practice 2-back	10.0	2533	2023-01-16_16h07.13.782	F	2
17	592.9442808004096	1.9721431396901608			0	Practice 2-back	10.0	2533	2023-01-16_16h07.13.782	F	2
18	594.9417205005884	1.9768650401383638	0.31714059971272945	0	1	Practice 2-back	13.333333333333334	2533	2023-01-16_16h07.13.782	F	2
19	596.9453809000552	1.969223139807582	1.045252799987793	2	1	Practice 2-back	16.666666666666668	2533	2023-01-16_16h07.13.782	F	2
20	598.941809700802	1.975812640041113	0.9660135004669428	2	1	Practice 2-back	20.0	2533	2023-01-16_16h07.13.782	F	2
21	600.9398393006995	1.978883539326489	0.901456999592483	2	0	Practice 2-back	20.0	2533	2023-01-16_16h07.13.782	F	2
22	602.9409066000953	1.9763563396409154	1.250221200287342	0	0	Practice 2-back	20.0	2533	2023-01-16_16h07.13.782	F	2
23	604.940303100273	1.9770895401015878	0.7658444000408053	2	1	Practice 2-back	23.333333333333332	2533	2023-01-16_16h07.13.782	F	2
24	606.9389899000525	1.979189938865602	0.9344252999871969	2	1	Practice 2-back	26.666666666666668	2533	2023-01-16_16h07.13.782	F	2
25	608.941093900241	1.974085639230907	0.8650883007794619	2	1	Practice 2-back	30.0	2533	2023-01-16_16h07.13.782	F	2
26	610.9379150001332	1.9805376399308443	0.8010422000661492	2	0	Practice 2-back	30.0	2533	2023-01-16_16h07.13.782	F	2
27	612.9404075006023	1.9750663405284286	0.9992813998833299	0	0	Practice 2-back	30.0	2533	2023-01-16_16h07.13.782	F	2
28	614.9409740008414	1.9728772398084402	1.1314426995813847	2	1	Practice 2-back	33.333333333333336	2533	2023-01-16_16h07.13.782	F	2
29	616.9403868000954	1.973822039552033	0.6631009001284838	0	0	Practice 2-back	33.333333333333336	2533	2023-01-16_16h07.13.782	F	2
