RestT1,TaskT1,square,location,corrAns,counterbalancer.thisRepN,counterbalancer.thisTrialN,counterbalancer.thisN,counterbalancer.thisIndex,RestT1Loop.thisRepN,RestT1Loop.thisTrialN,RestT1Loop.thisN,RestT1Loop.thisIndex,TaskT1Loop.thisRepN,TaskT1Loop.thisTrialN,TaskT1Loop.thisN,TaskT1Loop.thisIndex,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,fixation_1.started,fixation_1.stopped,NbackInstructions.started,NbackInstructions.stopped,NbackStart.keys,NbackStart.rt,NbackStart.started,NbackStart.stopped,fixation_2.started,fixation_2.stopped,response_2.x,response_2.y,response_2.leftButton,grid_lines_2.started,grid_lines_2.stopped,target_square_2.started,target_square_2.stopped,fixation_3.started,fixation_3.stopped,response_2.click,response_2.corr,response_2.started,response_2.stopped,subject number,gender,session,handedness,scanner,date,expName,psychopyVersion,frameRate,
1,0,,,,0,0,0,0,0,0,0,0,,,,,,,,,56.49445640016347,None,,,,,,,,,,,,,,,,,,,,,,3,f,20,l,MK,2021_Nov_09_1505,WASABI Nback,2020.2.10,59.994156594495315,
0,1,,,,0,1,1,1,,,,,0,0,0,0,,,,,,,340.84670770028606,None,space,37.44605700019747,340.84670770028606,None,,,,,,,,,,,,,,,,3,f,20,l,MK,2021_Nov_09_1505,WASABI Nback,2020.2.10,59.994156594495315,
0,1,5,"[0, 0]",None,0,1,1,1,,,,,0,0,0,0,0,0,0,0,,,,,,,,,None,None,None,None,[],None,None,None,None,None,None,[],[],None,None,3,f,20,l,MK,2021_Nov_09_1505,WASABI Nback,2020.2.10,59.994156594495315,
0,1,2,"[0, 0.2]",None,0,1,1,1,,,,,0,0,0,0,0,1,1,1,,,,,,,,,,,None,None,0,382.19704840006307,None,382.19704840006307,383.1970438002609,383.1803848003037,None,0,1,382.19704840006307,None,3,f,20,l,MK,2021_Nov_09_1505,WASABI Nback,2020.2.10,59.994156594495315,
0,1,6,"[0.2, 0]",None,0,1,1,1,,,,,0,0,0,0,0,2,2,2,,,,,,,,,,,None,None,0,383.3303849003278,None,383.3303849003278,384.3304010001011,384.31372740026563,385.3137292000465,0,1,383.3303849003278,None,3,f,20,l,MK,2021_Nov_09_1505,WASABI Nback,2020.2.10,59.994156594495315,
0,1,9,"[0.2, -0.2]",None,0,1,1,1,,,,,0,0,0,0,0,3,3,3,,,,,,,,,,,None,None,0,385.3303988999687,None,385.3303988999687,386.33040590025485,386.31375090032816,387.313752300106,0,1,385.3303988999687,None,3,f,20,l,MK,2021_Nov_09_1505,WASABI Nback,2020.2.10,59.994156594495315,
0,1,3,"[0.2, 0.2]",None,0,1,1,1,,,,,0,0,0,0,0,4,4,4,,,,,,,,,,,None,None,0,387.3304314003326,None,387.3304314003326,388.33043480012566,388.31379480008036,389.3137606000528,0,1,387.3304314003326,None,3,f,20,l,MK,2021_Nov_09_1505,WASABI Nback,2020.2.10,59.994156594495315,
0,1,9,"[0.2, -0.2]",1,0,1,1,1,,,,,0,0,0,0,0,5,5,5,,,,,,,,,,,None,None,0,389.3304539001547,None,389.3304539001547,390.33046249998733,390.3137751002796,391.31378319999203,0,1,389.3304539001547,None,3,f,20,l,MK,2021_Nov_09_1505,WASABI Nback,2020.2.10,59.994156594495315,
0,1,7,"[-0.2, -0.2]",None,0,1,1,1,,,,,0,0,0,0,0,6,6,6,,,,,,,,,,,None,None,0,391.33044900000095,None,391.33044900000095,392.33045569993556,392.31380739994347,393.31380000011995,0,1,391.33044900000095,None,3,f,20,l,MK,2021_Nov_09_1505,WASABI Nback,2020.2.10,59.994156594495315,
0,1,1,"[-0.2, 0.2]",None,0,1,1,1,,,,,0,0,0,0,0,7,7,7,,,,,,,,,,,None,None,0,393.3304858999327,None,393.3304858999327,394.3304634001106,394.31380730029196,395.3138049002737,0,1,393.3304858999327,None,3,f,20,l,MK,2021_Nov_09_1505,WASABI Nback,2020.2.10,59.994156594495315,
