732.3957 	WARNING 	Requested an unavailable screen number - using first available.
754.5864 	EXP 	Begin: autoDraw = True
946.4175 	DATA 	Keypress: 5
953.6343 	DATA 	Keypress: 5
970.4343 	DATA 	Keypress: 5
977.6514 	DATA 	Keypress: 5
1025.7679 	EXP 	Created sequence: sequential, trialTypes=1, nReps=1, seed=None
1025.7684 	EXP 	New trial (rep=0, index=0): OrderedDict([('runSeq', [OrderedDict([('moviefile', 'c:\\Users\\Dartmouth\\Documents\\GitHub\\canlab\\WASABI_public\\fMRI Tasks\\WASABI hyperalignment\\stimuli\\videos\\kungfury.mp4')]), OrderedDict([('moviefile', 'c:\\Users\\Dartmouth\\Documents\\GitHub\\canlab\\WASABI_public\\fMRI Tasks\\WASABI hyperalignment\\stimuli\\videos\\01_Inscapes_NoScannerSound_h264.wmv')])])])
1025.7688 	EXP 	Created sequence: sequential, trialTypes=2, nReps=1, seed=None
1025.7691 	EXP 	New trial (rep=0, index=0): OrderedDict([('moviefile', 'c:\\Users\\Dartmouth\\Documents\\GitHub\\canlab\\WASABI_public\\fMRI Tasks\\WASABI hyperalignment\\stimuli\\videos\\kungfury.mp4')])
1025.8077 	EXP 	Created unnamed TextStim = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoLog=True, bold=False, color=array([-0.5, -0.5, -0.5]), colorSpace='rgb', contrast=1.0, depth=0, flipHoriz=False, flipVert=False, font='', fontFiles=[], height=0.05, italic=False, languageStyle='LTR', name='unnamed TextStim', opacity=1.0, ori=0.0, pos=array([0., 0.]), rgb=UNKNOWN, text=str(...), units='height', win=Window(...), wrapWidth=1)
1025.8094 	DATA 	Keypress: space
1025.8124 	EXP 	Begin: autoDraw = False
1028.3615 	DATA 	Keypress: s
1028.9535 	DATA 	Keypress: s
1037.6374 	DATA 	Keypress: 5
1040.1992 	DATA 	Keypress: 5
1040.1995 	DATA 	Keypress: 5
1040.1997 	DATA 	Keypress: 5
1040.1999 	DATA 	Keypress: 5
1040.2002 	DATA 	Keypress: 5
1040.3974 	DATA 	Keypress: 5
1040.3989 	EXP 	Sound  started
1040.4129 	EXP 	movie: autoDraw = True
1040.8824 	DATA 	Keypress: 5
1041.3411 	DATA 	Keypress: 5
1041.7905 	DATA 	Keypress: 5
1042.2569 	DATA 	Keypress: 5
1042.7069 	DATA 	Keypress: 5
1043.1654 	DATA 	Keypress: 5
1043.6238 	DATA 	Keypress: 5
1044.0824 	DATA 	Keypress: 5
1044.5407 	DATA 	Keypress: 5
1045.0237 	DATA 	Keypress: 5
1045.4824 	DATA 	Keypress: 5
1045.9409 	DATA 	Keypress: 5
1046.3907 	DATA 	Keypress: 5
1046.8569 	DATA 	Keypress: 5
1047.3067 	DATA 	Keypress: 5
1047.7654 	DATA 	Keypress: 5
1048.2240 	DATA 	Keypress: 5
1048.6824 	DATA 	Keypress: 5
1049.1411 	DATA 	Keypress: 5
1049.6239 	DATA 	Keypress: 5
1050.0824 	DATA 	Keypress: 5
1050.5407 	DATA 	Keypress: 5
1050.9908 	DATA 	Keypress: 5
1051.4570 	DATA 	Keypress: 5
1051.9066 	DATA 	Keypress: 5
1052.3654 	DATA 	Keypress: 5
1052.8241 	DATA 	Keypress: 5
1053.2824 	DATA 	Keypress: 5
1053.7412 	DATA 	Keypress: 5
1054.2242 	DATA 	Keypress: 5
1054.6824 	DATA 	Keypress: 5
1055.1409 	DATA 	Keypress: 5
1055.5910 	DATA 	Keypress: 5
1056.0568 	DATA 	Keypress: 5
1056.5069 	DATA 	Keypress: 5
1056.9654 	DATA 	Keypress: 5
1057.4240 	DATA 	Keypress: 5
1057.8823 	DATA 	Keypress: 5
1058.3407 	DATA 	Keypress: 5
1058.8242 	DATA 	Keypress: 5
1059.2824 	DATA 	Keypress: 5
1059.7409 	DATA 	Keypress: 5
1060.1912 	DATA 	Keypress: 5
1060.6569 	DATA 	Keypress: 5
1061.1068 	DATA 	Keypress: 5
1061.5654 	DATA 	Keypress: 5
1062.0240 	DATA 	Keypress: 5
1062.4824 	DATA 	Keypress: 5
1062.9406 	DATA 	Keypress: 5
1063.4243 	DATA 	Keypress: 5
1063.8824 	DATA 	Keypress: 5
1064.3407 	DATA 	Keypress: 5
1064.7910 	DATA 	Keypress: 5
1065.2573 	DATA 	Keypress: 5
1065.7070 	DATA 	Keypress: 5
1066.1654 	DATA 	Keypress: 5
1066.6245 	DATA 	Keypress: 5
1067.0824 	DATA 	Keypress: 5
1067.5409 	DATA 	Keypress: 5
1068.0236 	DATA 	Keypress: 5
1068.4825 	DATA 	Keypress: 5
1068.9410 	DATA 	Keypress: 5
1069.3912 	DATA 	Keypress: 5
1069.8582 	DATA 	Keypress: 5
1070.3070 	DATA 	Keypress: 5
1070.7654 	DATA 	Keypress: 5
1071.2237 	DATA 	Keypress: 5
1071.6824 	DATA 	Keypress: 5
1072.1407 	DATA 	Keypress: 5
1072.6243 	DATA 	Keypress: 5
1073.0581 	DATA 	Keypress: 5
1073.5409 	DATA 	Keypress: 5
1073.9913 	DATA 	Keypress: 5
1074.4578 	DATA 	Keypress: 5
1074.9080 	DATA 	Keypress: 5
1075.3657 	DATA 	Keypress: 5
1075.8241 	DATA 	Keypress: 5
1076.2824 	DATA 	Keypress: 5
1076.7412 	DATA 	Keypress: 5
1077.2245 	DATA 	Keypress: 5
1077.6581 	DATA 	Keypress: 5
1078.1412 	DATA 	Keypress: 5
1078.5912 	DATA 	Keypress: 5
1092.4578 	DATA 	Keypress: escape
1093.3392 	EXP 	window1: mouseVisible = True
