	order	onset	duration	rt	correct
0	2	79.58158150000963	0.48383331880904734		1
1	2	80.08159549999982	1.9886574399424717		1
2	2	82.08159610000439	1.991361039923504		1
3	2	84.08164270000998	1.9913520399713889		1
4	2	86.08163699996658	1.9913726400118321		1
5	2	88.08163789997343	1.9914550399407744	1.3337079000193626	1
6	2	90.08163300005253	1.9914450400974602		1
7	2	92.08165109995753	1.9914708398282528		1
8	2	94.08166449994314	1.9912410399410874		1
9	2	96.08169030002318	1.9914967399090528		1
10	2	98.08170790004078	1.990947340033017	0.6003082999959588	1
11	2	100.08172420004848	1.9908768399618566		1
12	2	102.08173249999527	1.9912231399212033		1
13	2	104.08175719995052	1.991229539969936	0.6836249000625685	1
14	2	106.08176920004189	1.9912099399371073		1
15	2	108.0817869999446	1.9913284400245175		1
16	2	110.0818024999462	1.9912424399517477	0.7836891000624746	0
17	2	112.08176370000001	1.9912815399002284		1
18	2	114.08182540000416	1.9912081398069859		1
19	2	116.08185590000357	1.9912690400378779		1
20	2	118.08185940003023	1.9914326400030404	0.6669840000104159	1
21	2	120.08193210000172	1.9909713399829343		1
22	2	122.08190999994986	1.991423039813526		1
23	2	124.08191379997879	1.9915454398142174	0.6003018000628799	1
24	2	126.08191840001382	1.991416539880447		1
25	2	128.08194890001323	1.9912971399025992	1.3002531999954954	0
26	2	130.08196490001865	1.9906818399904296		1
27	2	132.08197059994563	1.9914961399044842		1
28	2	134.08197920001112	1.9911245398689061		1
29	2	136.08202370000072	1.990823240019381	0.7336260000010952	1
30	2	138.08200940000825	1.9910935398656875		1
31	2	140.08201869996265	1.9911369399633259		1
32	2	142.08205069997348	1.9912853400455788	0.900300299981609	1
33	2	144.08205680001993	1.9909909398993477		1
34	2	146.0820745000383	1.991434639901854		1
35	2	148.08211810002103	1.9910661400062963		1
36	2	150.082103200024	1.990840739919804	1.400344599969685	0
37	2	152.08212729997467	1.9911949399393052		1
38	2	154.082117700018	1.9914392398204654	1.0003507999936119	1
39	2	156.08215230004862	1.9911150399129838		1
40	2	158.08217339997645	1.9915692399954423		1
41	2	160.0821816000389	1.9911033400567248	0.8336742999963462	1
42	2	162.0821979000466	1.991253739921376		1
43	2	164.08222149999347	1.991438039811328		1
44	2	166.08223159995396	1.9913391399895772	0.8669819000642747	0
45	2	168.0822274000384	1.9907985399477184		1
46	2	170.08226699999068	1.9910463399719447		1
47	2	172.08228470000904	1.990931539912708		1
48	2	174.0822829999961	1.9910436399513856	0.7169584999792278	1
49	2	176.082344800001	1.9909798399312422		1
50	2	178.08233310002834	1.991170739987865		1
51	2	180.08233819995075	1.9911696398630738	0.9669774000067264	1
52	2	182.0823561999714	1.991142139886506		1
53	2	184.0823745999951	1.9913386398693547		1
54	2	186.08230929996353	1.991177239920944		1
55	2	188.08239929995034	1.9913417398929596		1
56	2	190.08240610000212	1.991237639915198	0.9362499000271782	1
57	2	192.08253410004545	1.9911037399433553		1
58	2	194.08244769996963	1.991472139954567		1
59	2	196.0824685000116	1.9914996399311349		1
60	2	198.08247819996905	1.9915207399753854		1
61	2	200.08251750003546	1.9910046400036663		1
62	2	202.08251750003546	1.9913271400146186		1
63	2	204.0825316000264	1.9913656398421153		1
64	2	206.0825522999512	1.991323439986445		1
65	2	208.08256330003496	1.9913230399833992	1.2503008999628946	1
66	2	210.0825732999947	1.9908112399280071		1
67	2	212.0826301999623	1.9912069399142638		1
68	2	214.08263189997524	1.991407240042463		1
69	2	216.08263369998895	1.9911532398546115		1
70	2	218.0826369000133	1.991566039971076	1.1169519999530166	1
71	2	220.08263870002702	1.9904468399472535		1
72	2	222.08266630000435	1.9916178400162607		1
73	2	224.08265979995485	1.991036839899607	1.1538654000032693	1
74	2	226.08270999998786	1.990483139990829		1
75	2	228.08271180000156	1.9912773399846628		1
76	2	230.08273969998118	1.9910761400824413	0.8669634000398219	0
77	2	232.08272249996662	1.9914452399825677		1
78	2	234.082764999941	1.990964540047571		1
79	2	236.08277390000876	1.9915105398977175		1
80	2	238.08278319996316	1.9908350399928167	0.7836630999809131	1
81	2	240.0828077000333	1.9907020399114117		1
82	2	242.0828283999581	1.9909788398072124		1
83	2	244.082838500035	1.9911442400189117	1.0169528000988066	1
84	2	246.08285500004422	1.9910424400586635		1
85	2	248.08287329995073	1.9913413400063291		1
86	2	250.08290319994558	1.9905531399417669		1
87	2	252.08291130000725	1.9911706398706883		1
88	2	254.08291929995175	1.991069039911963		1
89	2	256.0829488999443	1.9910007399739698	1.2336136000230908	1
90	2	258.0829483999405	1.9911200399510562		1
91	2	260.0829638999421	1.9907273398712277		1
92	2	262.08297979994677	1.9914312399923801		0
93	2	264.0830046000192	1.991273439838551		1
94	2	266.08301169995684	1.9916158400010318		1
95	2	268.0830328000011	1.9914761398686096		1
96	2	270.0830433999654	1.9907727398676798		1
97	2	272.0830370000331	1.9915180399548262		1
98	2	274.0830774999922	1.991546839941293	0.6003141000401229	1
99	2	276.08308959996793	1.990845639957115		1
100	2	278.0831043999642	1.991368839982897		1
101	2	280.08311230002437	1.9909487400436774	1.4836506999563426	1
102	2	282.083135999972	1.990769139956683		1
103	2	284.0831489999546	1.9912766399793327		1
104	2	286.0831664999714	1.9909192399354652		1
105	2	288.0831843999913	1.9911392399808392		1
106	2	290.0831878000172	1.991165839950554		1
107	2	292.0832156999968	1.991361039923504		1
108	2	294.0832317000022	1.9913942400598899	1.4169599999440834	1
109	2	296.0832480000099	1.9909991399617866		1
110	2	298.0832692999393	1.9912203398998827		1
111	2	300.0832542999415	1.9913042398402467		0
112	2	302.08331180003006	1.9909817399457097		1
113	2	304.0833181999624	1.9912706399336457		1
114	2	306.0833278000355	1.9912617398658767		1
115	2	308.0833359999815	1.9911840398563072		1
116	2	310.0833667999832	1.9912923398660496	0.8503193999640644	1
117	2	312.08337210002355	1.9912983400281519		1
118	2	314.08338710002135	1.9914645398966968		1
119	2	316.0834099999629	1.9915042399661615		1
