	onset	duration	phase	condition
0	2.813616800121963	1.466667499858886	cue	Right Face
1	4.280284299980849	16.522335371468216	movement	Right Face
2	20.794682200066745	18.0106539898552	rest	Rest
3	38.864737200085074	1.4831640999764204	cue	Left Arm
4	40.347901300061494	16.504325449466705	movement	Left Arm
5	56.89094620011747	1.4831199999898672	cue	Abdomen
6	58.374066200107336	16.50224607018754	movement	Abdomen
7	74.87758320011199	18.01240028999746	rest	Rest
8	92.92980370018631	1.4830431998707354	cue	Right Arm
9	94.41284690005705	16.508543859701604	movement	Right Arm
10	110.9116965001449	18.011401689611375	rest	Rest
11	128.9547027000226	1.4832682996056974	cue	Left Leg
12	130.4379709996283	16.509110670536757	movement	Left Leg
13	146.99044409999624	1.4833629997447133	cue	Chest
14	148.47380709974095	16.504498870112002	movement	Chest
15	165.0187596003525	1.483062299899757	cue	Right Leg
16	166.50182190025225	16.51510757021606	movement	Right Leg
17	183.0129119004123	18.010167089756578	rest	Rest
18	201.05422200029716	1.4833546997979283	cue	Left Face
19	202.5375767000951	16.511164369992912	movement	Left Face
20	219.08397070039064	1.4834527997300029	cue	Left Face
21	220.56742350012064	16.501857270486653	movement	Left Face
22	237.11916010035202	1.483068199828267	cue	Left Arm
23	238.6022283001803	16.51548756007105	movement	Left Arm
24	255.11277190037072	18.011625689920038	rest	Rest
25	273.16462260019034	1.4830952999182045	cue	Right Arm
26	274.64771790010855	16.508475760463625	movement	Right Arm
27	291.19170940015465	1.4830903001129627	cue	Right Face
28	292.6747997002676	16.50458737043664	movement	Right Face
29	309.1796689000912	18.01207618927583	rest	Rest
30	327.2249297001399	1.4830825002864003	cue	Left Leg
31	328.7080122004263	16.50545896962285	movement	Left Leg
32	345.2140602003783	18.010525489691645	rest	Rest
33	363.25346920033917	1.4832341000437737	cue	Right Leg
34	364.73670330038294	16.51547037018463	movement	Right Leg
35	381.29436499997973	1.4834992997348309	cue	Chest
36	382.77786429971457	16.50035877013579	movement	Chest
37	399.32614470040426	1.483354799915105	cue	Abdomen
38	400.80949950031936	16.503892570268363	movement	Abdomen
39	417.31479720026255	18.010239190422	rest	Rest
40	Condition Order: 	['Right Face', 'Rest', 'Left Arm', 'Abdomen', 'Rest', 'Right Arm', 'Rest', 'Left Leg', 'Chest', 'Right Leg', 'Rest', 'Left Face', 'Left Face', 'Left Arm', 'Rest', 'Right Arm', 'Right Face', 'Rest', 'Left Leg', 'Rest', 'Right Leg', 'Chest', 'Abdomen', 'Rest']		
